,IPC,AC,ALFAA,ALPEKA,ALSEA,AMXL,ASURB,BIMBOA,BOLSAA,CEMEXCPO,ELEKTRA,GAPB,GCARSOA1,GENTERA,GFINBURO,GFNORTEO,GMEXICOB,GRUMAB,IENOVA,KIMBERA,KOFUBL,LALAB,OMAB,ORBIA,PINFRA,TLEVISACPO,VOLARA,WALMEX
2019-09-13,42841.460938,103.40451800000001,17.282995,23.20632,44.950001,13.941572,299.130005,36.203331,36.082695,7.517221000000001,1388.445068,183.754837,57.88438000000001,16.02,25.719998999999998,107.129997,43.993008,198.524155,82.08979000000001,37.160782,118.5,22.383352,115.589996,37.925315999999995,176.779999,37.759997999999996,20.15,57.115654000000006
2019-09-17,43448.941406,103.37526700000001,17.552574,23.445559,44.59,14.332092999999999,303.329987,35.710499,35.9006,7.734253999999999,1381.46936,183.637299,57.983715000000004,16.01,25.35,110.959999,45.592751,201.78581200000002,82.069817,38.070885,117.720001,22.208633,115.160004,37.925315999999995,176.229996,39.790001000000004,19.52,56.184689
2019-09-18,43070.339844,102.439125,17.143213,23.325939,44.84,14.234463,306.679993,35.335945,35.411831,7.6356020000000004,1389.810303,184.94984399999998,57.775105,15.97,25.08,108.360001,44.86034,199.679337,80.222977,37.026665,119.660004,21.99509,115.589996,37.925315999999995,174.220001,40.790001000000004,19.610001,54.966515
2019-09-19,43017.460938,103.472778,16.993448,23.296034,45.009997999999996,14.390671,300.640015,35.552792,35.919769,7.655334,1394.643433,181.59993,57.556561,16.139999,25.24,108.279999,44.10865,201.853775,81.031593,36.758419,120.010002,22.033918,115.980003,37.925315999999995,175.130005,40.040001000000004,19.5,54.65949200000001
2019-09-20,43559.449219,105.98866299999999,17.542589000000003,23.505369,45.389998999999996,14.478539000000001,309.769989,36.538456,36.427704,7.872366,1458.520874,186.732529,60.079754,16.76,26.200001,109.379997,44.339939,204.581528,80.033295,37.754738,122.559998,22.422182,116.459999,37.925315999999995,177.970001,41.470001,19.790001,54.481224
2019-09-23,43507.949219,104.613701,17.802183,23.525307,45.259997999999996,14.32233,308.079987,37.356556,36.561878,7.734253999999999,1424.668823,184.96942099999998,59.940678000000005,17.139999,26.299999,109.25,45.448196,201.339294,78.915207,38.310383,121.279999,21.762133,116.83000200000001,37.925315999999995,179.58999599999999,41.43,19.639999,54.629783999999994
2019-09-24,43099.328125,104.428421,17.402807,22.967079000000002,45.16,14.019677,299.97000099999997,36.154045,36.609798,7.684928,1411.903198,184.56781,59.573128000000004,17.030001000000002,25.950001,106.41999799999999,44.523041,198.679474,78.575783,38.185837,120.91999799999999,21.383577,116.480003,37.925315999999995,178.300003,40.990002000000004,19.77,54.65949200000001
2019-09-25,43014.078125,103.36551700000001,17.213104,22.697933,44.77,14.166120999999999,298.380005,35.661217,35.967686,7.675064,1380.881226,180.336365,58.142658,16.26,25.219998999999998,105.0,45.50602,198.194107,78.51589200000001,37.390705,121.5,21.762133,114.970001,37.925315999999995,176.509995,40.790001000000004,19.77,55.164593
2019-09-26,42984.75,106.52498600000001,17.642433,22.64809,44.73,14.234463,295.140015,35.552792,36.398956,7.665197999999999,1390.497803,181.50198400000002,57.28834499999999,16.280001000000002,24.98,106.800003,44.571228000000005,198.16499299999998,78.58577,37.630203,119.769997,21.597122,115.0,37.925315999999995,177.440002,38.139998999999996,19.57,56.392669999999995
2019-09-27,42857.578125,105.686356,17.352884,22.787649,45.240002000000004,14.097779999999998,295.51001,35.533081,35.105156,7.675064,1393.487427,182.403122,56.851261,16.440001000000002,25.360001,106.879997,44.802517,197.611694,79.1548,37.984660999999996,119.360001,21.830078,114.900002,37.925315999999995,176.759995,37.330002,19.639999,57.789116
2019-09-30,43011.269531,104.01886,17.302963000000002,22.897299,45.880001,14.293041,301.640015,35.473942,35.56517,7.586277000000001,1394.882568,186.00769,57.546627,16.280001000000002,25.1,106.07,44.465221,196.02938799999998,78.306252,37.965503999999996,120.040001,21.965969,117.08000200000001,37.925315999999995,176.940002,38.630001,19.67,57.91786999999999
2019-10-01,42937.160156,105.618095,17.292978,22.847458,46.119999,14.332092999999999,305.380005,35.720356,35.708927,7.39884,1388.6342769999999,190.993378,57.963848,16.35,24.57,106.190002,44.205017,195.621689,79.274597,37.576096,117.910004,21.93685,118.849998,37.67313,176.020004,39.18,19.91,57.91786999999999
2019-10-02,42222.898438,105.393822,17.073322,21.910432999999998,47.200001,14.068491,299.179993,34.971252,35.641838,7.162077,1399.058105,188.113632,57.556561,16.290001,24.889999,104.120003,41.554840000000006,194.90335100000001,79.05497,37.817963,118.16999799999999,21.28651,118.269997,37.430637,174.649994,37.560001,19.74,56.848251
2019-10-03,42443.308594,104.691711,16.923557000000002,22.28923,47.220001,14.039203,301.700012,34.77412,35.450169,7.083156,1389.8999019999999,189.759186,57.179077,16.35,24.77,108.209999,41.448833,195.15571599999998,78.39609499999999,38.127548,117.410004,21.364164000000002,118.82,37.353039,174.5,37.759997999999996,19.98,57.630653
2019-10-04,43416.898438,106.700516,17.412792,22.249357,47.880001,14.537117000000002,303.920013,35.266949,35.871849,7.201538,1395.002075,191.62025500000001,57.189011,17.26,25.610001,110.41999799999999,43.626796999999996,195.563446,79.114868,39.549717,120.879997,21.218564999999998,119.5,37.566429,178.96000700000002,38.619999,21.17,58.353638000000004
2019-10-07,42952.289063,105.286552,17.253042,22.000149,48.290001000000004,14.332092999999999,300.97000099999997,34.478424,35.689762,7.112750999999999,1396.676392,189.62205500000002,56.314834999999995,16.959999,24.75,110.029999,43.21241,195.165436,80.991653,38.669327,118.260002,20.655584,117.68,37.353039,177.740005,38.560001,20.959999,57.323639
2019-10-08,42535.140625,106.759026,16.833698000000002,21.541605,48.009997999999996,14.224699,303.570007,34.222153000000006,35.057235999999996,7.250863000000001,1386.172852,189.82775900000001,56.960533,16.9,24.719998999999998,105.809998,42.345074,194.99070700000001,84.82511099999999,38.688679,118.949997,20.490572,117.660004,37.353039,179.919998,38.68,20.809998999999998,55.08535799999999
2019-10-09,42501.921875,106.876038,16.963493,21.760907999999997,47.959998999999996,14.253989,300.950012,34.527706,34.932648,7.369244999999999,1392.321533,191.659424,56.662518000000006,16.620001000000002,24.790001,105.989998,42.402896999999996,194.309677,83.497375,38.698349,120.209999,20.141136,120.25,37.566429,178.699997,38.619999,20.66,54.817951
2019-10-10,42929.761719,106.33971399999999,17.332918,21.800781,47.59,14.527353,304.980011,34.882542,35.085987,7.458031,1388.91333,192.433243,57.596298,17.66,24.959999,107.93,44.147202,194.93455500000002,84.944901,37.905033,119.989998,20.024656,122.029999,37.576134,177.979996,39.93,20.870001000000002,54.837765000000005
2019-10-11,43214.601563,106.622498,17.532604,21.980210999999997,48.959998999999996,14.537117000000002,304.339996,35.12896,35.440582,7.684928,1394.882568,192.237335,59.384384,17.83,24.940001000000002,109.25,45.245819,194.93455500000002,85.234413,38.485508,119.860001,20.50028,123.589996,38.022312,177.979996,41.200001,20.92,54.609974
2019-10-14,43299.53125,105.84238400000001,17.612479999999998,22.010117,48.98,14.439485999999999,303.200012,34.330574,35.200989,7.744119,1391.295044,193.8927,59.910881,18.030001000000002,24.99,110.650002,45.02417,193.352829,84.755234,38.340393,118.91999799999999,20.306147,123.809998,38.109612,179.83999599999999,42.759997999999996,20.74,55.332954
2019-10-15,43244.628906,105.315804,17.442745000000002,22.069925,49.23,14.341854999999999,301.119995,34.714981,34.309703999999996,7.734253999999999,1395.3907470000001,190.14119,60.22876,17.91,24.790001,110.480003,45.390373,188.705261,83.597206,38.088848,118.510002,19.947001999999998,122.239998,39.215363,181.820007,42.619999,20.370001000000002,55.441897999999995
2019-10-16,43538.488281,106.35921499999999,17.572542000000002,22.089863,49.259997999999996,14.869057999999999,305.179993,34.419281,35.450169,7.753984,1388.22583,189.357605,60.377766,17.99,25.08,108.43,46.161335,188.988403,83.697037,38.591927,119.860001,19.471382000000002,123.970001,40.679992999999996,182.75,42.759997999999996,19.950001,56.026226
2019-10-17,43479.980469,104.5942,17.652418,22.219454000000002,48.009997999999996,14.995976999999998,304.670013,34.576992,36.427704,7.7046589999999995,1381.5390630000002,189.955093,58.301598,17.43,24.690001000000002,108.400002,45.525295,191.37077299999999,83.866753,38.233971000000004,117.400002,20.257614,125.300003,41.582058,181.139999,42.380001,20.58,56.362961
2019-10-18,43178.628906,103.20948800000001,17.322933,21.840654,47.77,15.015503,305.320007,33.571616999999996,36.849392,7.615872,1380.482788,190.93458600000002,57.159209999999995,17.440001000000002,24.35,107.050003,45.843315000000004,188.295151,83.35762,37.421307,110.400002,19.849937,125.230003,41.242573,180.149994,42.009997999999996,20.280001000000002,56.016327000000004
2019-10-21,43405.429688,102.751175,17.402807,21.601414000000002,48.709998999999996,15.210764000000001,303.76001,33.719463,36.916477,7.6356020000000004,1382.067139,189.338013,58.847961,17.15,24.299999,106.989998,47.15395,189.94523600000002,82.928352,37.537399,110.510002,19.849937,126.519997,41.009781,179.399994,41.959998999999996,20.440001000000002,56.164882999999996
2019-10-22,43363.539063,103.658058,17.412792,21.661224,49.18,15.122895999999999,301.23999,33.275913,36.628963,7.7638490000000004,1388.714111,187.96669,59.563193999999996,16.870001000000002,24.08,107.790001,46.354076,189.925735,82.28944399999999,37.62447,110.0,19.58786,127.57,41.349266,179.399994,41.59,20.389999,56.125267
2019-10-23,43546.480469,104.20414,17.332918,21.272459,47.259997999999996,15.240051999999999,304.519989,33.128067,36.609798,7.832905,1383.272949,187.672852,62.652611,16.76,24.280001000000002,109.809998,46.749190999999996,186.27406299999998,82.149681,37.421307,110.0,19.578154,126.129997,39.894329,183.360001,42.110001000000004,20.25,56.580849
2019-10-24,43776.601563,104.64295200000001,17.263026999999997,21.172775,49.759997999999996,15.337682999999998,311.339996,33.43362,38.219864,7.310053999999999,1383.322876,190.699524,61.728767000000005,16.530001000000002,23.6,111.839996,46.739559,194.27063,82.52903,36.676361,108.650002,19.519915,126.940002,41.067978000000004,184.059998,41.360001000000004,20.440001000000002,58.135754000000006
2019-10-25,43389.160156,104.09687,16.643993,20.903629000000002,49.27,15.191237,313.670013,35.375374,38.334866,7.41857,1383.023804,190.444839,61.102936,18.040001,23.59,101.68,48.040554,194.84669499999998,82.858475,37.285862,106.870003,19.015173,126.75,40.854584,183.33999599999999,44.23,20.120001000000002,57.729693999999995
2019-10-28,43765.488281,104.52594,16.943525,20.863756,49.700001,15.249815,322.160004,35.533081,39.09198,7.684928,1394.613525,195.606827,64.29169499999999,19.610001,24.690001000000002,103.089996,48.329665999999996,201.251755,83.80684699999999,38.0695,107.660004,19.42285,129.259995,40.776989,183.050003,44.720001,21.059998999999998,57.87825
2019-10-29,43851.058594,103.96035,16.943525,20.833851,49.759997999999996,15.142423,318.829987,36.420177,40.002434,7.556682,1394.4938960000002,197.40910300000002,66.109589,19.57,24.83,101.449997,49.476475,200.37301599999998,84.845078,38.717701,108.25,19.539328,134.03999299999998,40.311417,183.25,43.869999,20.940001000000002,58.06642900000001
2019-10-30,43741.621094,104.623451,16.743837,20.833851,50.470001,15.093607999999998,318.170013,36.430031,40.174938,7.231133,1389.291992,198.976318,65.831429,19.75,24.73,103.019997,49.399372,201.993805,83.55727399999999,39.230453000000004,106.08000200000001,18.791922,132.649994,40.941879,180.940002,43.09,20.68,58.016911
2019-10-31,43337.28125,104.79898100000001,16.653978,20.654421,51.32,14.878820999999999,315.440002,35.227528,40.424114,7.132482,1393.2084960000002,197.546234,63.973812,19.059998999999998,23.9,105.0,48.830788,197.082596,84.88501,37.527729,105.709999,18.277472,133.369995,40.941879,177.940002,42.48,20.879998999999998,57.175079000000004
2019-11-01,43814.550781,103.580048,17.043369000000002,21.182743,52.310001,15.093607999999998,314.27999900000003,35.887917,41.286652000000004,7.221267999999999,1394.743042,197.673584,67.669197,19.74,24.99,105.480003,49.129539,201.847336,85.434074,36.773106,109.449997,18.326006,131.0,40.941879,178.169998,43.299999,20.790001,58.472485
2019-11-04,43815.761719,103.70681,16.983463,21.402046,51.790001000000004,15.220526999999999,313.97000099999997,36.016056,40.587036,7.3199190000000005,1397.174561,196.410019,66.477135,19.73,24.68,104.059998,50.632915000000004,203.155701,84.875023,36.182961,109.459999,18.25806,130.110001,40.767288,178.179993,44.220001,21.1,56.838347999999996
2019-11-05,43611.839844,103.755577,17.173166000000002,21.342237,51.77,14.986215,314.170013,36.361034000000004,40.165356,7.300189,1392.590454,197.526657,67.530121,19.620001000000002,24.75,103.849998,50.922028000000005,197.746552,85.004807,37.102043,109.5,18.782215,128.860001,40.757595,176.91000400000001,44.349998,21.469998999999998,55.897476
2019-11-06,43818.511719,104.84773299999999,17.193134,21.003313000000002,52.529999,15.025267000000001,325.859985,35.67107,40.836216,7.300189,1396.3474119999998,199.172211,67.659256,19.540001,24.93,103.989998,50.738926,198.722916,84.46572900000001,38.011456,109.540001,18.510431,130.78999299999998,41.562656,182.46000700000002,44.529999,21.75,56.907672999999996
2019-11-07,44119.898438,104.26265,17.213104,21.083059,52.91,15.104242000000001,329.26001,36.193474,41.765839,7.3199190000000005,1390.1191410000001,200.915726,68.68244200000001,19.389999,25.0,105.440002,51.230412,200.128906,84.435776,38.398438,110.050003,18.403655999999998,132.190002,41.999134000000005,184.100006,45.150002,21.66,56.026226
2019-11-08,43702.230469,104.26265,17.11326,21.063122,52.75,15.045010000000001,321.290009,35.355659,39.9641,7.1916720000000005,1389.022949,198.20251499999998,66.77514599999999,19.17,24.690001000000002,102.949997,50.902752,198.449539,84.236115,36.995625,110.610001,18.306593,132.059998,41.93124,184.46000700000002,44.18,21.16,55.649879000000006
2019-11-11,43595.601563,103.833588,16.963493,20.714230999999998,52.75,15.114115,325.570007,36.016056,40.280357,7.093021,1378.788574,198.545334,67.917542,19.27,24.92,102.620003,50.671463,198.86935400000002,84.21615600000001,37.285862,110.529999,18.306593,132.330002,41.417168,184.059998,43.75,20.969998999999998,54.421803000000004
2019-11-12,43100.769531,103.599548,16.334478,20.066288,53.0,14.995648999999998,327.369995,34.695271000000005,39.887428,6.895719000000001,1368.604126,199.38771100000002,67.440712,18.860001,23.950001,99.769997,50.700375,197.248596,81.910004,35.844345000000004,111.339996,18.209528,132.110001,41.630554,183.800003,43.139998999999996,20.9,53.599777
2019-11-13,43098.660156,103.57029,15.895164000000001,19.69746,52.650002,14.985778,331.579987,34.606559999999995,40.05035,6.964775,1367.5776369999999,200.36721799999998,65.463882,18.809998999999998,23.629998999999998,99.339996,50.613640000000004,197.336456,83.41999799999999,36.260353,111.809998,18.364832,133.110001,40.903084,184.199997,43.759997999999996,21.16,53.639393000000005
2019-11-14,43188.691406,103.443527,15.755382,19.468187,52.220001,15.064754,328.959991,34.458709999999996,40.443283,6.984505,1368.8432619999999,201.189987,66.844688,18.889999,23.700001,99.099998,50.478722,197.102142,82.480003,36.715061,112.760002,17.743614,130.729996,40.524803000000006,183.520004,44.34,21.290001,54.669399
2019-11-15,43392.359375,103.102226,15.885179,19.797144,52.84,15.074627,330.329987,34.675556,39.897011,6.984505,1360.960693,201.199997,67.877808,18.99,24.040001,103.089996,51.143677000000004,197.55127,82.230003,37.227814,113.389999,18.021421,132.570007,41.164970000000004,184.0,43.32,21.200001,54.144493000000004
2019-11-19,43602.25,103.589798,15.645554,19.647617,53.650002,14.89693,338.75,34.123585,40.740376,7.014100999999999,1358.46936,206.100006,68.68244200000001,18.940001000000002,24.139999,105.849998,51.586979,198.830322,82.879997,36.995625,112.239998,17.649442999999998,133.600006,42.387122999999995,183.91000400000001,43.349998,21.0,54.401993000000004
2019-11-20,43604.699219,103.45326999999999,15.326053,19.906794,53.02,15.084498000000002,342.200012,33.896881,41.190811,6.925314,1369.411377,205.58999599999999,67.75859799999999,18.6,23.9,105.849998,50.941299,197.980865,83.480003,37.247162,112.33000200000001,17.463453,132.360001,42.261021,185.429993,43.23,21.52,54.01574300000001
2019-11-21,43255.429688,103.199738,15.126364,19.667555,53.299999,15.005522000000001,337.22000099999997,33.689896000000005,40.864967,6.885853999999999,1374.463623,199.529999,65.891037,18.280001000000002,23.370001000000002,106.739998,50.199249,198.146851,81.33000200000001,37.073021000000004,112.889999,17.267673000000002,129.949997,42.057334999999995,184.800003,43.02,20.76,53.134296
